Coord_X,Coord_Y,Elevation,Slope,Dist_to_Water,Landslide_Label
103.81456937726402,22.632829004570315,93.46734,9.473432,94.83652866276083,0
103.84286630871378,22.475983155963046,710.39746,13.906042,1334.3226225040714,0
103.88598544235153,22.48029506932682,122.711334,12.290343,83.487655463065,0
103.66338291494671,22.729038571499515,691.77673,10.504976,3374.7981348682156,0
103.65179464778156,22.651963120122062,1788.3488,5.3410053,5433.156528917192,0
103.75231612807454,22.532038029692107,613.4688,9.676088,1346.992575753707,0
103.8520291246118,22.58000806586409,92.26055,2.1085403,1076.9190163422431,0
103.65691504490104,22.56572485284659,1068.4243,4.734171,447.59979954861774,0
103.68251703049845,22.548746693976728,733.24274,13.593655,180.252270486826,0
103.94338778900676,22.504280087412813,155.11598,14.703273,1361.0501685909949,0
103.76013147104638,22.624205177842768,706.0634,9.650416,1280.6854849564018,0
103.69653074893071,22.499698679463805,665.0363,4.73407,870.879740147278,0
103.62403670550226,22.56572485284659,1201.6448,11.482283,9.771013626456213,0
103.81429988267878,22.565185863676117,305.81314,5.093389,4506.748392264368,0
103.57579717474505,22.701280629220225,855.54895,12.806138,1052.5146269766153,0
103.60571107370623,22.752484600415038,266.60324,3.429312,139.60832509184678,0
103.64694374524731,22.681068535327533,1908.987,5.0975184,7128.7441589369555,0
103.95066414280812,22.454154094558945,88.5,4.7340007,8.055477972479132,0
103.71512587531198,22.458466007922716,1288.0927,13.469828,3095.896836852716,0
103.64694374524731,22.61638983487093,1753.2535,9.683189,1465.8260963375606,0
103.88625493693675,22.54524326436866,110.72347,2.007654,432.9988408948358,0
103.66473038787288,22.441218354467622,1433.9384,12.805999,4855.632535319734,0
103.93665042437586,22.50886149536182,129.99179,11.807821,1832.8335545885627,0
103.70084266229449,22.450650664950878,1601.9423,2.9552927,3089.318732036211,0
103.65395060446345,22.630403553303193,1858.3114,2.7802885,3119.293606230567,0
103.63535547808218,22.53634994305588,1344.8755,13.7843275,2674.1668388579446,0
103.62888760803651,22.758682975875463,432.44232,14.259819,1881.4037145786822,0
103.94769970237053,22.473288210110688,240.41095,12.238116,996.493264674116,0
103.79004537000756,22.65789200099725,138.12964,14.804555,484.36015757260645,0
103.79813020756463,22.64118333671263,108.31169,1.3672704,687.8131200994629,0
103.83558995491241,22.576774130841258,312.42914,10.220949,2237.746476340174,0
103.57741414225646,22.559256982800928,2079.2473,13.044663,4366.205980298513,0
103.60651955746194,22.58431997922786,1637.8192,10.99349,2570.06346981291,0
103.7318345395966,22.68915337288461,130.26408,1.3675289,1351.0484947039704,0
103.63831991851977,22.404567090875545,2190.6929,4.8713903,8807.742075946091,0
103.56905981011415,22.617737307797107,1948.3644,7.5202703,964.9574925558836,0
103.85526305963464,22.57515716332984,99.36808,4.7685227,1195.5875108653422,0
